1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
24,12,7,5,4,3,3,2,2,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,12,7,5,4,3,3,2,2,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,12,7,5,4,3,3,2,2,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,13,8,6,4,4,3,2,2,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
25,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
25,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
25,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
25,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
25,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
25,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
25,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
26,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
26,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
26,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
26,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
26,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
26,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
26,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
26,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
26,13,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
27,14,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
27,14,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
27,14,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
27,14,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
27,14,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
27,14,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
27,14,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
27,14,8,6,4,5,3,3,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
28,14,8,6,4,5,3,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
28,14,9,6,4,5,3,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
28,14,9,6,4,5,3,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
28,14,9,6,4,5,3,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
28,14,9,6,4,5,3,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
28,14,9,6,4,5,3,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
28,14,9,6,4,5,3,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
28,14,9,6,4,5,4,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
29,14,9,6,4,5,4,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
29,14,9,6,4,5,4,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
29,14,9,6,4,5,4,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
29,15,9,7,4,5,4,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
29,15,9,7,4,5,4,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
29,15,9,7,5,5,4,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
29,15,9,7,5,5,4,3,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
29,15,9,7,5,5,4,3,2,1,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
29,15,9,7,5,5,4,3,2,1,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
30,15,9,7,5,5,4,3,2,1,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
30,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
30,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
30,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
30,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
30,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
30,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
30,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
30,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
31,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
31,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
31,15,9,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0
31,16,10,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0
31,16,10,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0
31,16,10,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0
31,16,10,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0
31,16,10,7,5,5,4,3,2,2,3,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0
31,16,10,7,5,6,4,3,2,2,3,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,2,2,3,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
32,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
33,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
33,16,10,7,5,6,4,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
33,17,10,8,5,6,4,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
33,17,10,8,5,6,4,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
33,17,10,8,5,6,4,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
33,17,10,8,5,6,4,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
33,17,10,8,5,6,4,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
33,17,10,8,5,6,4,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
33,17,10,8,5,6,4,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
34,17,10,8,5,6,4,4,3,2,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
34,17,10,8,5,6,4,4,3,2,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
34,17,11,8,5,6,4,4,3,2,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
34,17,11,8,5,6,4,4,3,2,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
34,17,11,8,5,6,4,4,3,2,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
34,17,11,8,6,6,4,4,3,2,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
34,17,11,8,6,6,4,4,3,2,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
34,17,11,8,6,6,4,4,3,2,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
34,17,11,8,6,6,4,4,3,2,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,17,11,8,6,6,4,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,17,11,8,6,6,4,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,4,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,4,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,4,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,4,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,4,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,4,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,4,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,5,4,3,2,3,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
35,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,18,11,8,6,6,5,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,18,11,8,6,6,5,4,3,2,3,1,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,8,6,6,5,4,3,2,3,1,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,9,6,6,5,4,3,2,3,1,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,9,6,6,5,4,3,2,3,1,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,9,6,6,5,4,3,2,3,1,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,9,6,6,5,4,3,2,3,1,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,9,6,7,5,4,3,2,3,1,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,9,6,7,5,4,3,2,3,1,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,9,6,7,5,4,3,2,3,1,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
36,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
37,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
37,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
37,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
37,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
37,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
37,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
37,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
37,19,12,9,6,7,5,4,3,2,3,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
37,19,12,9,6,7,5,4,3,2,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
38,20,12,9,6,7,5,4,3,2,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
38,20,12,9,6,7,5,4,3,2,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
38,20,12,9,6,7,5,4,3,2,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
38,20,12,9,7,7,5,4,3,2,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
38,20,12,9,7,7,5,4,3,2,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
38,20,12,9,7,7,5,4,3,2,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
38,20,12,9,7,7,5,4,3,2,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
38,20,12,9,7,7,5,4,3,2,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
38,20,12,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
39,20,13,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
39,20,13,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
39,20,13,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
39,20,13,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
39,20,13,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
39,20,13,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
39,20,13,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
39,20,13,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
39,20,13,9,7,7,5,4,3,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,9,7,7,5,4,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,10,7,7,5,4,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,10,7,7,5,4,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,10,7,7,5,4,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,10,7,7,5,4,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,10,7,7,5,4,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,10,7,7,5,4,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,10,7,7,5,4,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,10,7,7,5,4,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
40,21,13,10,7,7,5,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
41,21,13,10,7,7,5,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
41,21,13,10,7,7,5,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
41,21,13,10,7,7,5,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
41,21,13,10,7,7,5,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
41,21,13,10,7,7,5,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
41,21,13,10,7,7,5,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
41,21,13,10,7,7,5,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
41,21,13,10,7,7,5,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
41,21,13,10,7,7,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
42,22,14,10,7,7,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
42,22,14,10,7,7,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
42,22,14,10,7,7,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
42,22,14,10,7,7,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
42,22,14,10,7,7,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
42,22,14,10,7,7,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
42,22,14,10,7,7,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
42,22,14,10,7,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
42,22,14,10,7,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
43,22,14,10,7,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
43,22,14,10,7,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
43,22,14,10,7,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
43,22,14,10,7,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
43,22,14,10,7,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
43,22,14,10,7,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
43,22,14,10,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
43,22,14,10,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
43,22,14,10,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,10,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,10,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
44,23,14,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
45,23,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
45,23,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
45,23,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
45,23,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
45,23,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
45,23,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
45,23,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
45,23,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
45,23,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
46,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
46,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
46,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
46,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
46,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
46,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
46,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
46,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
46,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
47,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
48,24,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
48,25,15,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
48,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
48,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
